docid	position	length	mention	url
2018-06-13_01_Tennis	1651	12	Ken Rosewall	https://en.wikipedia.org/wiki/Ken_Rosewall
2018-06-13_01_Tennis	1932	13	Roger Federer	https://en.wikipedia.org/wiki/Roger_Federer
2018-06-14_00_Football	36	4	FIFA	https://en.wikipedia.org/wiki/FIFA
2018-06-14_00_Football	51	6	Canada	https://en.wikipedia.org/wiki/Canada
2018-06-14_00_Football	59	6	Mexico	https://en.wikipedia.org/wiki/Mexico
2018-06-14_00_Football	74	13	United States	https://en.wikipedia.org/wiki/United_States
2018-06-14_00_Football	136	8	football	https://en.wikipedia.org/wiki/Association_football
2018-06-14_00_Football	188	6	Moscow	https://en.wikipedia.org/wiki/Moscow
2018-06-14_00_Football	196	6	Russia	https://en.wikipedia.org/wiki/Russia
2018-06-14_00_Football	211	5	Korea	https://en.wikipedia.org/wiki/South_Korea
2018-06-14_00_Football	217	5	Japan	https://en.wikipedia.org/wiki/Japan
2018-06-14_00_Football	384	7	Morocco	https://en.wikipedia.org/wiki/Morocco
2018-06-14_00_Football	435	19	Football Federation	https://en.wikipedia.org/wiki/Football_Federation_Islamic_Republic_of_Iran
2018-06-14_00_Football	517	4	Cuba	https://en.wikipedia.org/wiki/Cuba
2018-06-14_00_Football	526	8	Slovenia	https://en.wikipedia.org/wiki/Slovenia
2018-06-14_00_Football	551	33	Royal Spanish Football Federation	https://en.wikipedia.org/wiki/Royal_Spanish_Football_Federation
2018-06-14_00_Football	1202	39	Union of European Football Associations	https://en.wikipedia.org/wiki/Union_of_European_Football_Associations
2018-06-14_00_Football	1257	30	African Football Confederation	https://en.wikipedia.org/wiki/African_Football_Confederation
2018-06-14_00_Football	1300	28	Asian Football Confederation	https://en.wikipedia.org/wiki/Asian_Football_Confederation
2018-06-14_00_Football	1343	14	South American	https://en.wikipedia.org/wiki/South_America
2018-06-14_00_Football	1653	5	Paris	https://en.wikipedia.org/wiki/Paris
2018-06-14_00_Football	1671	27	2019 FIFA Women's World Cup	https://en.wikipedia.org/wiki/2019_FIFA_Women%27s_World_Cup
2018-06-14_00_Football	1709	6	France	https://en.wikipedia.org/wiki/France
2018-06-14_01_Football	53	4	FIFA	https://en.wikipedia.org/wiki/FIFA
2018-06-14_01_Football	58	8	Football	https://en.wikipedia.org/wiki/Association_football
2018-06-14_01_Football	67	9	World Cup	https://en.wikipedia.org/wiki/2018_FIFA_World_Cup
2018-06-14_01_Football	94	6	Russia	https://en.wikipedia.org/wiki/Russia
2018-06-14_01_Football	110	12	Saudi Arabia	https://en.wikipedia.org/wiki/Saudi_Arabia
2018-06-14_01_Football	134	16	Luzhniki Stadium	https://en.wikipedia.org/wiki/Luzhniki_Stadium
2018-06-14_01_Football	154	6	Moscow	https://en.wikipedia.org/wiki/Moscow
2018-06-14_01_Football	162	13	Iury Gazinsky	https://en.wikipedia.org/wiki/Yuri_Gazinskiy
2018-06-14_01_Football	241	15	Denis Cheryshev	https://en.wikipedia.org/wiki/Denis_Cheryshev
2018-06-14_01_Football	553	17	Aleksandr Golovin	https://en.wikipedia.org/wiki/Aleksandr_Sergeyevich_Golovin
2018-06-14_01_Football	651	12	Alan Dzagoev	https://en.wikipedia.org/wiki/Alan_Dzagoev
2018-06-14_01_Football	803	12	Roman Zobnin	https://en.wikipedia.org/wiki/Roman_Zobnin
2018-06-14_01_Football	958	17	Fahad Al Muwallad	https://en.wikipedia.org/wiki/Fahad_Al_Muwallad
2018-06-14_01_Football	988	14	Abdullah Otayf	https://en.wikipedia.org/wiki/Abdullah_Otayf
2018-06-14_01_Football	1010	17	Aleksandr Samedov	https://en.wikipedia.org/wiki/Aleksandr_Samedov
2018-06-14_01_Football	1044	13	Daler Kuzyaev	https://en.wikipedia.org/wiki/Daler_Kuzyaev
2018-06-14_01_Football	1154	12	Fedor Smolov	https://en.wikipedia.org/wiki/Fedor_Smolov
2018-06-14_01_Football	1191	12	Artem Dzyuba	https://en.wikipedia.org/wiki/Artem_Dzyuba
2018-06-14_01_Football	1317	16	Salem Al Dawsari	https://en.wikipedia.org/wiki/Salem_Al_Dawsari
2018-06-14_01_Football	1649	17	Taiseer Al Jassam	https://en.wikipedia.org/wiki/Taiseer_Al_Jassam
2018-06-14_01_Football	1874	9	Argentine	https://en.wikipedia.org/wiki/Argentina
2018-06-14_01_Football	1892	13	Néstor Pitana	https://en.wikipedia.org/wiki/N%C3%A9stor_Pitana
2018-06-14_01_Football	2188	5	Egypt	https://en.wikipedia.org/wiki/Egypt
2018-06-14_01_Football	2198	7	Uruguay	https://en.wikipedia.org/wiki/Uruguay
2018-06-16_00_FIFA	56	4	FIFA	https://en.wikipedia.org/wiki/FIFA
2018-06-16_00_FIFA	61	8	football	https://en.wikipedia.org/wiki/Association_football
2018-06-16_00_FIFA	70	9	World Cup	https://en.wikipedia.org/wiki/2018_FIFA_World_Cup
2018-06-16_00_FIFA	81	7	Uruguay	https://en.wikipedia.org/wiki/Uruguay
2018-06-16_00_FIFA	98	5	Egypt	https://en.wikipedia.org/wiki/Egypt
2018-06-16_00_FIFA	145	12	José Giménez	https://en.wikipedia.org/wiki/Jos%C3%A9_Gim%C3%A9nez
2018-06-16_00_FIFA	159	4	Iran	https://en.wikipedia.org/wiki/Iran
2018-06-16_00_FIFA	173	7	Morocco	https://en.wikipedia.org/wiki/Morocco
2018-06-16_00_FIFA	192	15	Aziz Bouhaddouz	https://en.wikipedia.org/wiki/Aziz_Bouhaddouz
2018-06-16_00_FIFA	290	8	Portugal	https://en.wikipedia.org/wiki/Portugal
2018-06-16_00_FIFA	302	5	Spain	https://en.wikipedia.org/wiki/Spain
2018-06-16_00_FIFA	368	17	Cristiano Ronaldo	https://en.wikipedia.org/wiki/Cristiano_Ronaldo
2018-06-16_00_FIFA	430	9	hat-trick	https://en.wikipedia.org/wiki/hat-trick_(association_football)
2018-06-16_00_FIFA	527	11	Luis Suárez	https://en.wikipedia.org/wiki/Luis_Su%C3%A1rez
2018-06-16_00_FIFA	603	18	Mohamed El Shenawy	https://en.wikipedia.org/wiki/Mohamed_El_Shenawy
2018-06-16_00_FIFA	886	11	Tarek Hamed	https://en.wikipedia.org/wiki/Tarek_Hamed
2018-06-16_00_FIFA	922	9	Sam Morsy	https://en.wikipedia.org/wiki/Sam_Morsy
2018-06-16_00_FIFA	1012	14	Edinson Cavani	https://en.wikipedia.org/wiki/Edinson_Cavani
2018-06-16_00_FIFA	1210	14	Carlos Sánchez	https://en.wikipedia.org/wiki/Carlos_Andr%C3%A9s_S%C3%A1nchez
2018-06-16_00_FIFA	1260	12	Ahmed Hegazi	https://en.wikipedia.org/wiki/Ahmed_Hegazi
2018-06-16_00_FIFA	1466	13	Mohamed Salah	https://en.wikipedia.org/wiki/Mohamed_Salah
2018-06-16_00_FIFA	1505	12	Liverpool FC	https://en.wikipedia.org/wiki/Liverpool_F.C.
2018-06-16_00_FIFA	1598	12	Hector Cuper	https://en.wikipedia.org/wiki/Hector_Cuper
2018-06-16_00_FIFA	1905	21	UEFA Champions League	https://en.wikipedia.org/wiki/UEFA_Champions_League
2018-06-16_00_FIFA	1941	11	Real Madrid	https://en.wikipedia.org/wiki/Real_Madrid
2018-06-16_00_FIFA	2110	6	Israel	https://en.wikipedia.org/wiki/Israel
2018-06-16_00_FIFA	2380	11	Amine Harit	https://en.wikipedia.org/wiki/Amine_Harit
2018-06-16_00_FIFA	2524	14	Masoud Shojaei	https://en.wikipedia.org/wiki/Masoud_Shojaei
2018-06-16_00_FIFA	2870	14	Masoud Shojaei	https://en.wikipedia.org/wiki/Masoud_Shojaei
2018-06-16_00_FIFA	2904	12	Mehdi Taremi	https://en.wikipedia.org/wiki/Mehdi_Taremi
2018-06-16_00_FIFA	2974	18	Noureddine Amrabat	https://en.wikipedia.org/wiki/Noureddine_Amrabat
2018-06-16_00_FIFA	3021	14	Sofyan Amrabat	https://en.wikipedia.org/wiki/Sofyan_Amrabat
2018-06-16_00_FIFA	3146	16	Karim Ansarifard	https://en.wikipedia.org/wiki/Karim_Ansarifard
2018-06-16_00_FIFA	3310	8	own goal	https://en.wikipedia.org/wiki/own_goal
2018-06-16_00_FIFA	3447	12	Herve Renard	https://en.wikipedia.org/wiki/Herve_Renard
2018-06-16_00_FIFA	4020	5	Nacho	https://en.wikipedia.org/wiki/Nacho_Fernandez
2018-06-16_00_FIFA	4171	15	Sergio Busquets	https://en.wikipedia.org/wiki/Sergio_Busquets
2018-06-16_00_FIFA	4246	11	Diego Costa	https://en.wikipedia.org/wiki/Diego_Costa
2018-06-16_00_FIFA	4398	4	Isco	https://en.wikipedia.org/wiki/Isco
2018-06-16_00_FIFA	4461	15	Bruno Fernandes	https://en.wikipedia.org/wiki/Bruno_Fernandes
2018-06-16_00_FIFA	4693	14	Gonçalo Guedes	https://en.wikipedia.org/wiki/Gon%C3%A7alo_Guedes
2018-06-16_00_FIFA	4766	12	David de Gea	https://en.wikipedia.org/wiki/David_de_Gea
2018-06-16_00_FIFA	5375	15	Fernando Hierro	https://en.wikipedia.org/wiki/Fernando_Hierro
2018-06-17_00_UN	40	14	United Nations	https://en.wikipedia.org/wiki/United_Nations
2018-06-17_00_UN	95	7	Kashmir	https://en.wikipedia.org/wiki/Kashmir
2018-06-17_00_UN	146	12	human rights	https://en.wikipedia.org/wiki/Human_rights
2018-06-17_00_UN	199	6	Indian	https://en.wikipedia.org/wiki/India
2018-06-17_00_UN	215	17	Jammu and Kashmir	https://en.wikipedia.org/wiki/Jammu_and_Kashmir
2018-06-17_00_UN	244	9	Pakistani	https://en.wikipedia.org/wiki/Pakistan
2018-06-17_00_UN	292	16	Gilgit-Baltistan	https://en.wikipedia.org/wiki/Gilgit-Baltistan
2018-06-17_00_UN	313	12	Azad Kashmir	https://en.wikipedia.org/wiki/Azad_Kashmir
2018-06-17_00_UN	331	35	Indian Ministry of External Affairs	https://en.wikipedia.org/wiki/Indian_Ministry_of_External_Affairs
2018-06-17_00_UN	426	34	High Commissioner for Human Rights	https://en.wikipedia.org/wiki/High_Commissioner_for_Human_Rights
2018-06-17_00_UN	775	21	Zeid Ra'ad Al Hussein	https://en.wikipedia.org/wiki/Zeid_Ra%27ad_Al_Hussein
2018-06-17_00_UN	1389	17	Hizbul Mujahideen	https://en.wikipedia.org/wiki/Hizbul_Mujahideen
2018-06-17_00_UN	1414	20	Burhan Muzaffar Wani	https://en.wikipedia.org/wiki/Burhan_Muzaffar_Wani
2018-06-17_00_UN	4028	19	Mirwaiz Umar Farooq	https://en.wikipedia.org/wiki/Mirwaiz_Umar_Farooq
2018-06-18_00_FIFA	58	4	FIFA	https://en.wikipedia.org/wiki/FIFA
2018-06-18_00_FIFA	63	8	football	https://en.wikipedia.org/wiki/Association_football
2018-06-18_00_FIFA	72	9	World Cup	https://en.wikipedia.org/wiki/2018_FIFA_World_Cup
2018-06-18_00_FIFA	83	6	France	https://en.wikipedia.org/wiki/France
2018-06-18_00_FIFA	99	9	Australia	https://en.wikipedia.org/wiki/Australia
2018-06-18_00_FIFA	114	9	Argentina	https://en.wikipedia.org/wiki/Argentina
2018-06-18_00_FIFA	158	7	Iceland	https://en.wikipedia.org/wiki/Iceland
2018-06-18_00_FIFA	167	7	Denmark	https://en.wikipedia.org/wiki/Denmark
2018-06-18_00_FIFA	184	4	Peru	https://en.wikipedia.org/wiki/Peru
2018-06-18_00_FIFA	198	7	Croatia	https://en.wikipedia.org/wiki/Croatia
2018-06-18_00_FIFA	215	7	Nigeria	https://en.wikipedia.org/wiki/Nigeria
2018-06-18_00_FIFA	333	13	Kazan Stadium	https://en.wikipedia.org/wiki/Kazan_Stadium
2018-06-18_00_FIFA	415	15	Lucas Hernández	https://en.wikipedia.org/wiki/Lucas_Hern%C3%A1ndez
2018-06-18_00_FIFA	452	15	Ousmane Dembélé	https://en.wikipedia.org/wiki/Ousmane_Demb%C3%A9l%C3%A9
2018-06-18_00_FIFA	603	11	Josh Risdon	https://en.wikipedia.org/wiki/Josh_Risdon
2018-06-18_00_FIFA	625	17	Anotine Griezmann	https://en.wikipedia.org/wiki/Anotine_Griezmann
2018-06-18_00_FIFA	916	13	Samuel Umtiti	https://en.wikipedia.org/wiki/Samuel_Umtiti
2018-06-18_00_FIFA	963	12	Mile Jedinak	https://en.wikipedia.org/wiki/Mile_Jedinak
2018-06-18_00_FIFA	1069	11	Aziz Behich	https://en.wikipedia.org/wiki/Aziz_Behich
2018-06-18_00_FIFA	1091	8	own goal	https://en.wikipedia.org/wiki/own_goal
2018-06-18_00_FIFA	1277	16	Bert van Marwijk	https://en.wikipedia.org/wiki/Bert_van_Marwijk
2018-06-18_00_FIFA	1431	16	Didier Deschamps	https://en.wikipedia.org/wiki/Didier_Deschamps
2018-06-18_00_FIFA	1745	15	Spartak Stadium	https://en.wikipedia.org/wiki/Spartak_Stadium
2018-06-18_00_FIFA	2008	13	Sergio Agüero	https://en.wikipedia.org/wiki/Sergio_Ag%C3%BCero
2018-06-18_00_FIFA	2186	18	Alfred Finnbogason	https://en.wikipedia.org/wiki/Alfred_Finnbogason
2018-06-18_00_FIFA	2520	16	Maximiliano Meza	https://en.wikipedia.org/wiki/Maximiliano_Meza
2018-06-18_00_FIFA	2591	12	Lionel Messi	https://en.wikipedia.org/wiki/Lionel_Messi
2018-06-18_00_FIFA	2632	22	Hannes Þór Halldórsson	https://en.wikipedia.org/wiki/Hannes_%C3%9E%C3%B3r_Halld%C3%B3rsson
2018-06-18_00_FIFA	3531	14	Yussuf Poulsen	https://en.wikipedia.org/wiki/Yussuf_Poulsen
2018-06-18_00_FIFA	3609	15	Christian Cueva	https://en.wikipedia.org/wiki/Christian_Cueva
2018-06-18_00_FIFA	3759	17	Christian Eriksen	https://en.wikipedia.org/wiki/Christian_Eriksen
2018-06-18_00_FIFA	3786	14	Yussuf Poulsen	https://en.wikipedia.org/wiki/Yussuf_Poulsen
2018-06-18_00_FIFA	3911	11	Age Hareide	https://en.wikipedia.org/wiki/Age_Hareide
2018-06-18_00_FIFA	4258	19	Kaliningrad Stadium	https://en.wikipedia.org/wiki/Kaliningrad_Stadium
2018-06-18_00_FIFA	4405	16	Oghenekaro Etebo	https://en.wikipedia.org/wiki/Oghenekaro_Etebo
2018-06-18_00_FIFA	4548	15	Mario Mandžukić	https://en.wikipedia.org/wiki/Mario_Mand%C5%BEuki%C4%87
2018-06-18_00_FIFA	4647	11	Luka Modrić	https://en.wikipedia.org/wiki/Luka_Modri%C4%87
2018-06-18_00_FIFA	4819	11	Gernot Rohr	https://en.wikipedia.org/wiki/Gernot_Rohr
2018-06-19_00_FIFA	56	4	FIFA	https://en.wikipedia.org/wiki/FIFA
2018-06-19_00_FIFA	61	8	football	https://en.wikipedia.org/wiki/Association_football
2018-06-19_00_FIFA	70	9	World Cup	https://en.wikipedia.org/wiki/2018_FIFA_World_Cup
2018-06-19_00_FIFA	81	6	Sweden	https://en.wikipedia.org/wiki/Sweden
2018-06-19_00_FIFA	97	11	South Korea	https://en.wikipedia.org/wiki/South_Korea
2018-06-19_00_FIFA	114	7	Belgium	https://en.wikipedia.org/wiki/Belgium
2018-06-19_00_FIFA	141	6	Panama	https://en.wikipedia.org/wiki/Panama
2018-06-19_00_FIFA	157	7	Tunisia	https://en.wikipedia.org/wiki/Tunisia
2018-06-19_00_FIFA	177	7	England	https://en.wikipedia.org/wiki/England
2018-06-19_00_FIFA	224	10	Harry Kane	https://en.wikipedia.org/wiki/Harry_Kane
2018-06-19_00_FIFA	416	13	Kim Shin-Wook	https://en.wikipedia.org/wiki/Kim_Shin-Wook
2018-06-19_00_FIFA	493	11	Marcus Berg	https://en.wikipedia.org/wiki/Marcus_Berg
2018-06-19_00_FIFA	566	11	Park Joo-Ho	https://en.wikipedia.org/wiki/Park_Joo-Ho
2018-06-19_00_FIFA	643	11	Kim Min-Woo	https://en.wikipedia.org/wiki/Kim_Min-Woo
2018-06-19_00_FIFA	772	14	Hwang Hee-Chan	https://en.wikipedia.org/wiki/Hwang_Hee-Chan
2018-06-19_00_FIFA	888	12	Joel Aguilar	https://en.wikipedia.org/wiki/Joel_Aguilar
2018-06-19_00_FIFA	983	17	Andreas Granqvist	https://en.wikipedia.org/wiki/Andreas_Granqvist
2018-06-19_00_FIFA	1459	13	Fisht Stadium	https://en.wikipedia.org/wiki/Fisht_Stadium
2018-06-19_00_FIFA	1476	5	Sochi	https://en.wikipedia.org/wiki/Sochi
2018-06-19_00_FIFA	1584	13	Romelu Lukaku	https://en.wikipedia.org/wiki/Romelu_Lukaku
2018-06-19_00_FIFA	1599	16	Yannick Carrasco	https://en.wikipedia.org/wiki/Yannick_Ferreira_Carrasco
2018-06-19_00_FIFA	1621	13	Dries Mertens	https://en.wikipedia.org/wiki/Dries_Mertens
2018-06-19_00_FIFA	1884	6	volley	https://en.wikipedia.org/wiki/volley_(football)
2018-06-19_00_FIFA	1966	15	Michael Murillo	https://en.wikipedia.org/wiki/Michael_Murillo
2018-06-19_00_FIFA	1996	16	Thibaut Courtois	https://en.wikipedia.org/wiki/Thibaut_Courtois
2018-06-19_00_FIFA	2100	15	Kevin De Bruyne	https://en.wikipedia.org/wiki/Kevin_De_Bruyne
2018-06-19_00_FIFA	2200	11	Eden Hazard	https://en.wikipedia.org/wiki/Eden_Hazard
2018-06-19_00_FIFA	2268	12	Nacer Chadli	https://en.wikipedia.org/wiki/Nacer_Chadli
2018-06-19_00_FIFA	2290	11	Axel Witsel	https://en.wikipedia.org/wiki/Axel_Witsel
2018-06-19_00_FIFA	2482	18	Hernan Dario Gomez	https://en.wikipedia.org/wiki/Hernan_Dario_Gomez
2018-06-19_00_FIFA	2882	15	Volgograd Arena	https://en.wikipedia.org/wiki/Volgograd_Arena
2018-06-19_00_FIFA	3014	13	Jesse Lingard	https://en.wikipedia.org/wiki/Jesse_Lingard
2018-06-19_00_FIFA	3029	13	Harry Maguire	https://en.wikipedia.org/wiki/Harry_Maguire
2018-06-19_00_FIFA	3060	11	John Stones	https://en.wikipedia.org/wiki/John_Stones
2018-06-19_00_FIFA	3209	12	Mouez Hassen	https://en.wikipedia.org/wiki/Mouez_Hassen
2018-06-19_00_FIFA	3272	19	Farouk Ben Mustapha	https://en.wikipedia.org/wiki/Farouk_Ben_Mustapha
2018-06-19_00_FIFA	3357	11	Kyle Walker	https://en.wikipedia.org/wiki/Kyle_Walker
2018-06-19_00_FIFA	3402	13	Ferjani Sassi	https://en.wikipedia.org/wiki/Ferjani_Sassi
2018-06-19_00_FIFA	4013	13	Nabil Maaloul	https://en.wikipedia.org/wiki/Nabil_Maaloul
2018-06-19_01_FIFA	56	4	FIFA	https://en.wikipedia.org/wiki/FIFA
2018-06-19_01_FIFA	61	8	football	https://en.wikipedia.org/wiki/Association_football
2018-06-19_01_FIFA	70	9	World Cup	https://en.wikipedia.org/wiki/2018_FIFA_World_Cup
2018-06-19_01_FIFA	81	6	Serbia	https://en.wikipedia.org/wiki/Serbia
2018-06-19_01_FIFA	97	10	Costa Rica	https://en.wikipedia.org/wiki/Costa_Rica
2018-06-19_01_FIFA	113	6	Brazil	https://en.wikipedia.org/wiki/Brazil
2018-06-19_01_FIFA	137	11	Switzerland	https://en.wikipedia.org/wiki/Switzerland
2018-06-19_01_FIFA	174	7	Germany	https://en.wikipedia.org/wiki/Germany
2018-06-19_01_FIFA	199	6	Mexico	https://en.wikipedia.org/wiki/Mexico
2018-06-19_01_FIFA	302	12	Samara Arena	https://en.wikipedia.org/wiki/Samara_Arena
2018-06-19_01_FIFA	329	18	Giancarlo González	https://en.wikipedia.org/wiki/Giancarlo_Gonz%C3%A1lez
2018-06-19_01_FIFA	482	19	Aleksandar Mitrovic	https://en.wikipedia.org/wiki/Aleksandar_Mitrovic
2018-06-19_01_FIFA	681	12	David Guzmán	https://en.wikipedia.org/wiki/David_Guzm%C3%A1n
2018-06-19_01_FIFA	712	18	Aleksandar Kolarov	https://en.wikipedia.org/wiki/Aleksandar_Kolarov
2018-06-19_01_FIFA	832	13	Nemanja Matić	https://en.wikipedia.org/wiki/Nemanja_Mati%C4%87
2018-06-19_01_FIFA	1086	18	Branislav Ivanovic	https://en.wikipedia.org/wiki/Branislav_Ivanovic
2018-06-19_01_FIFA	1157	6	capped	https://en.wikipedia.org/wiki/Cap_(sports)
2018-06-19_01_FIFA	1517	6	Moscow	https://en.wikipedia.org/wiki/Moscow
2018-06-19_01_FIFA	1575	14	Héctor Herrera	https://en.wikipedia.org/wiki/H%C3%A9ctor_Herrera
2018-06-19_01_FIFA	1649	12	Manuel Neuer	https://en.wikipedia.org/wiki/Manuel_Neuer
2018-06-19_01_FIFA	1741	14	Hirving Lozano	https://en.wikipedia.org/wiki/Hirving_Lozano
2018-06-19_01_FIFA	1801	10	Chicharito	https://en.wikipedia.org/wiki/Javier_Hern%C3%A1ndez
2018-06-19_01_FIFA	1944	14	Joshua Kimmich	https://en.wikipedia.org/wiki/Joshua_Kimmich
2018-06-19_01_FIFA	1960	14	Julian Draxler	https://en.wikipedia.org/wiki/Julian_Draxler
2018-06-19_01_FIFA	1976	10	Toni Kroos	https://en.wikipedia.org/wiki/Toni_Kroos
2018-06-19_01_FIFA	1992	11	Timo Werner	https://en.wikipedia.org/wiki/Timo_Werner
2018-06-19_01_FIFA	2144	14	Rafael Márquez	https://en.wikipedia.org/wiki/Rafael_M%C3%A1rquez
2018-06-19_01_FIFA	2369	14	UEFA Euro 2016	https://en.wikipedia.org/wiki/UEFA_Euro_2016
2018-06-19_01_FIFA	2433	11	Joachim Löw	https://en.wikipedia.org/wiki/Joachim_L%C3%B6w
2018-06-19_01_FIFA	3041	13	Rostov-on-Don	https://en.wikipedia.org/wiki/Rostov-on-Don
2018-06-19_01_FIFA	3254	17	Philippe Coutinho	https://en.wikipedia.org/wiki/Philippe_Coutinho
2018-06-19_01_FIFA	3315	20	Stephan Lichtsteiner	https://en.wikipedia.org/wiki/Stephan_Lichtsteiner
2018-06-19_01_FIFA	3552	12	Steven Zuber	https://en.wikipedia.org/wiki/Steven_Zuber
2018-06-19_01_FIFA	3586	15	Xherdan Shaqiri	https://en.wikipedia.org/wiki/Xherdan_Shaqiri
2018-06-19_01_FIFA	3657	6	Neymar	https://en.wikipedia.org/wiki/Neymar
2018-06-19_01_FIFA	3665	12	Thiago Silva	https://en.wikipedia.org/wiki/Thiago_Silva
2018-06-19_01_FIFA	3790	13	Valon Behrami	https://en.wikipedia.org/wiki/Valon_Behrami
2018-06-19_01_FIFA	3913	4	Tite	https://en.wikipedia.org/wiki/Adenor_Bacchi
2018-06-20_00_FIFA	57	4	FIFA	https://en.wikipedia.org/wiki/FIFA
2018-06-20_00_FIFA	62	7	footall	https://en.wikipedia.org/wiki/Association_football
2018-06-20_00_FIFA	70	9	World Cup	https://en.wikipedia.org/wiki/2018_FIFA_World_Cup
2018-06-20_00_FIFA	81	5	Japan	https://en.wikipedia.org/wiki/Japan
2018-06-20_00_FIFA	96	8	Colombia	https://en.wikipedia.org/wiki/Colombia
2018-06-20_00_FIFA	110	6	Poland	https://en.wikipedia.org/wiki/Poland
2018-06-20_00_FIFA	134	7	Senegal	https://en.wikipedia.org/wiki/Senegal
2018-06-20_00_FIFA	153	6	Russia	https://en.wikipedia.org/wiki/Russia
2018-06-20_00_FIFA	176	5	Egypt	https://en.wikipedia.org/wiki/Egypt
2018-06-20_00_FIFA	272	14	Mordovia Arena	https://en.wikipedia.org/wiki/Mordovia_Arena
2018-06-20_00_FIFA	290	7	Saransk	https://en.wikipedia.org/wiki/Saransk
2018-06-20_00_FIFA	379	21	Carlos Sánchez Moreno	https://en.wikipedia.org/wiki/Carlos_S%C3%A1nchez_Moreno
2018-06-20_00_FIFA	487	13	Damir Skomina	https://en.wikipedia.org/wiki/Damir_Skomina
2018-06-20_00_FIFA	534	13	Shinji Kagawa	https://en.wikipedia.org/wiki/Shinji_Kagawa
2018-06-20_00_FIFA	655	13	Juan Quintero	https://en.wikipedia.org/wiki/Juan_Quintero
2018-06-20_00_FIFA	787	12	David Ospina	https://en.wikipedia.org/wiki/David_Ospina
2018-06-20_00_FIFA	820	12	Takashi Inui	https://en.wikipedia.org/wiki/Takashi_Inui
2018-06-20_00_FIFA	914	10	Yuya Osako	https://en.wikipedia.org/wiki/Yuya_Osako
2018-06-20_00_FIFA	958	13	Keisuke Honda	https://en.wikipedia.org/wiki/Keisuke_Honda
2018-06-20_00_FIFA	1029	15	James Rodríguez	https://en.wikipedia.org/wiki/James_Rodr%C3%ADguez
2018-06-20_00_FIFA	1232	5	Asian	https://en.wikipedia.org/wiki/Asia
2018-06-20_00_FIFA	1258	14	South American	https://en.wikipedia.org/wiki/South_America
2018-06-20_00_FIFA	1334	13	Akira Nishino	https://en.wikipedia.org/wiki/Akira_Nishino
2018-06-20_00_FIFA	1613	15	Spartak Stadium	https://en.wikipedia.org/wiki/Spartak_Stadium
2018-06-20_00_FIFA	1746	19	Grzegorz Krychowiak	https://en.wikipedia.org/wiki/Grzegorz_Krychowiak
2018-06-20_00_FIFA	1826	20	Jakub Błaszczykowski	https://en.wikipedia.org/wiki/Jakub_B%C5%82aszczykowski
