conversation id,turn count (which turn in this conversation),prompt,all instructions,instruction count,question topic,LLM capability tested,image 1,image 2,image 3,image 4,image 5,auto eval metric weights,Creativity Gemini,Richness Gemini,Visual Perception Gemini,Logical Coherence Gemini,Answer Accuracy Gemini,Image Relationship Understanding Gemini,Instruction Following Gemini,Overall score Gemini,Programmatic Instruction Following Gemini,Creativity GPT-4o,Richness GPT-4o,Visual Perception GPT-4o,Logical Coherence GPT-4o,Answer Accuracy GPT-4o,Image Relationship Understanding GPT-4o,Instruction Following GPT-4o,Overall score GPT-4o,Programmatic Instruction Following GPT-4o,Creativity Sonnet,Richness Sonnet,Visual Perception Sonnet,Logical Coherence Sonnet,Answer Accuracy Sonnet,Image Relationship Understanding Sonnet,Instruction Following Sonnet,Overall score Sonnet,Programmatic Instruction Following Sonnet,"Preference: 1 for Gemini, 0 for GPT-4o","Preference: 1 for Gemini, 0 for Sonnet","Preference: 1 for Sonnet, 0 for GPT-4o"
33,18,"How might the cultivation methods 
differ for the plants seen in Image1 
and Image2 versus the plants shown in 
Image3 and Image4?","Instruction: Start every sentence with 
the letter (B). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Use the word 'per se' at 
least once in all future responses. 
Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Include 
at least one even number in the range 
bigger than 5 in each of your 
responses.",6,Visual Comparative Analysis',Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,7,6,8,7,7,9,7,0.2857142857,4,8,8,9,9,9,10,8,0.4285714286,4,5,7,6,7,8,7,6,0.4285714286,0,1,0
33,19,"Discuss the potential symbolic meanings 
behind the fruits illustrated in Image2 
and Image3.","Instruction: Start every sentence with 
the letter (B). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Use the word 'per se' at 
least once in all future responses. 
Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Include 
at least one even number in the range 
bigger than 5 in each of your 
responses.",6,Creativity,Creativity,,,,,,1 1 1 1 1 1 1 1 20,6,5,7,7,6,7,9,7,0.4285714286,5,6,8,8,7,8,10,7,0.4285714286,4,5,6,6,6,7,5,5,0.4285714286,0,1,0
33,20,"How do the plants in Image1 and Image4 
reflect their adaptability to their 
native environments?","Instruction: Start every sentence with 
the letter (B). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Use the word 'per se' at 
least once in all future responses. 
Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Include 
at least one even number in the range 
bigger than 5 in each of your 
responses.",6,Knowledge-Based Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,7,7,8,8,7,0.4285714286,6,7,8,7,8,8,7,7,0.4285714286,3,4,6,6,7,5,7,5,0.4285714286,0,1,0
34,1,"Instruction: Use the word 'itself' at 
least once in all future responses. 
What are the primary colors and 
distinctive markings seen on the birds 
in Image1 and Image2?","Instruction: Use the word 'itself' at 
least once in all future responses.",1,Visual Object Description,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,2,5,8,8,8,8,10,7,1,4,5,7,8,8,8,9,7,1,7,6,8,8,8,7,9,7,1,0.5,0,1
34,2,"Instruction: Make all the following 
responses no more than 4 sentences. 
Compare the habitats of the birds in 
Image1 and Image2. What differences and 
similarities can you identify?","Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Make all the following 
responses no more than 4 sentences.",2,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,5,4,6,7,6,7,9,6,0,5,6,7,6,6,7,5,6,1,3,4,7,7,7,6,8,6,1,0,0,0.5
34,3,"Instruction: End every sentence with a 
question mark (?). Discuss the types of 
environments where the birds in Image1 
and Image2 might be found. How do their 
features help them adapt to these 
environments?","Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Make all the following 
responses no more than 4 sentences. 
Instruction: End every sentence with a 
question mark (?).",3,Visual Comparative Analysis,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,6,6,6,5,7,5,0,4,5,7,6,7,7,2,5,0.3333333333,4,5,7,7,6,7,10,6,0.6666666667,0,0,1
34,4,"Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. What 
similarities can you observe between 
the activities or behaviors of the 
birds in Image1 and Image2?","Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Make all the following 
responses no more than 4 sentences. 
Instruction: End every sentence with a 
question mark (?). Instruction: Include 
at least one even number in the range 
bigger than 5 in each of your 
responses.",4,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,5,6,6,6,6,5,10,6,0.5,3,4,6,5,6,6,6,5,0.5,3,4,6,6,6,6,8,5,0.75,1,1,1
34,5,"How do the physical characteristics of 
the birds in Image1 and Image2 reflect 
their respective abilities or behaviors 
in the wild?","Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Make all the following 
responses no more than 4 sentences. 
Instruction: End every sentence with a 
question mark (?). Instruction: Include 
at least one even number in the range 
bigger than 5 in each of your 
responses.",4,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,5,4,7,6,6,7,8,6,0.4,4,5,8,6,7,7,8,6,0.6,5,6,7,6,7,8,8,7,0.8,0,0,1
34,6,"Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Describe how the 
imagery in Image1 and Image2 evokes 
different emotions or moods.","Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Make all the following 
responses no more than 4 sentences. 
Instruction: End every sentence with a 
question mark (?). Instruction: Include 
at least one even number in the range 
bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses.",5,Visual Comparative Analysis,Creativity,,,,,,1 1 1 1 1 1 1 1 20,6,7,8,8,8,8,9,8,0.3333333333,5,6,8,8,8,8,3,6,0.5,5,6,8,7,7,8,6,6,0.8333333333,1,0,1
34,7,"What symbolic meanings could be 
attributed to the birds depicted in 
Image1 and Image2 based on their 
appearance and the general 
characteristics?","Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Make all the following 
responses no more than 4 sentences. 
Instruction: End every sentence with a 
question mark (?). Instruction: Include 
at least one even number in the range 
bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses.",5,Creativity,Creativity,,,,,,1 1 1 1 1 1 1 1 20,5,6,7,8,7,7,8,7,0.3333333333,5,6,8,7,7,7,8,7,0.6666666667,6,7,8,8,8,8,10,8,0.8333333333,0,0,1
34,8,"Instruction: Start every sentence with 
the letter (S). Consider the nesting 
habits of the birds in Image1 and 
Image2. How do these habits ensure the 
survival of their species?","Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Make all the following 
responses no more than 4 sentences. 
Instruction: End every sentence with a 
question mark (?). Instruction: Include 
at least one even number in the range 
bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Start every sentence with 
the letter (S).",6,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,6,7,8,7,7,9,7,0.1428571429,2,3,2,4,5,3,5,4,0.5714285714,3,4,1,6,6,5,1,3,0.7142857143,1,1,1
34,9,"Evaluate the techniques used by the 
artists/photographers of Image1 and 
Image2 to highlight the unique features 
of the birds.","Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Make all the following 
responses no more than 4 sentences. 
Instruction: End every sentence with a 
question mark (?). Instruction: Include 
at least one even number in the range 
bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Start every sentence with 
the letter (S).",6,Visual Comparative Analysis',Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,8,8,8,10,7,0.2857142857,5,6,7,7,7,6,8,7,0.7142857143,5,6,8,7,7,6,9,7,1,0,0,1
34,10,"How do the relationships between the 
birds and their immediate surroundings 
in Image1 and Image2 influence your 
perception of each bird?","Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Make all the following 
responses no more than 4 sentences. 
Instruction: End every sentence with a 
question mark (?). Instruction: Include 
at least one even number in the range 
bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Start every sentence with 
the letter (S).",6,Visual Comparative Analysis',Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,4,5,7,8,8,8,6,6,0.2857142857,6,7,8,8,8,8,10,8,0.5714285714,6,5,8,7,7,8,8,7,1,0,0,1
35,1,"Instruction: Start every sentence with 
the letter (B). What artistic features 
and decorative elements are visible in 
the porcelain figure depicted in the 
Image1?","Instruction: Start every sentence with 
the letter (B).",1,Visual Object Description,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,3,5,7,8,7,6,9,6,0,5,6,7,8,8,6,9,6,1,6,6,8,8,8,6,10,7,1,0,0,1
35,2,"How might the clothing and accessories 
of the porcelain figure in the Image1 
reflect the cultural and historical 
context of the Qing dynasty?","Instruction: Start every sentence with 
the letter (B).",1,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,7,8,8,8,8,10,8,0.5,6,8,6,8,8,7,2,6,0.5,4,5,6,6,6,6,8,6,1,1,1,1
35,3,"What is the significance of the dance 
gestures and symbolism depicted in the 
Image2?","Instruction: Start every sentence with 
the letter (B).",1,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,7,8,8,7,6,7,7,0.5,4,6,5,7,6,5,1,5,0.5,6,6,5,7,6,6,10,6,1,1,0,1
35,4,"Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. How does the Image2 
illustrate the concept of the five 
activities associated with Shiva 
Nataraja?","Instruction: Start every sentence with 
the letter (B). Instruction: Include at 
least one odd number bigger than 5 in 
each of your responses.",2,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,6,5,4,5,5,5,0.6666666667,3,5,4,6,5,4,4,4,0.6666666667,5,6,7,6,6,7,7,6,1,1,0,1
35,5,"Instruction: Use the word 'per se' at 
least once in all future responses. 
What elements in the Image2 suggest its 
cultural and historical significance in 
the context of South Indian Shaivite 
temples like the Brihadishvara Temple?","Instruction: Start every sentence with 
the letter (B). Instruction: Include at 
least one odd number bigger than 5 in 
each of your responses. Instruction: 
Use the word 'per se' at least once in 
all future responses.",3,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,6,6,6,6,8,6,0.5,5,6,7,8,8,7,6,7,0.75,6,7,6,7,7,7,8,7,1,0,0,1
35,6,"Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Describe the forms of 
the figures depicted in Image1 and 
Image2.","Instruction: Start every sentence with 
the letter (B). Instruction: Include at 
least one odd number bigger than 5 in 
each of your responses. Instruction: 
Use the word 'per se' at least once in 
all future responses. Instruction: Only 
use responses to question where each 
sentence in the response is at least 18 
words in all future responses.",4,Visual Object Description',Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,3,5,7,6,7,7,7,6,0.2,6,7,8,7,8,6,9,7,0.4,7,8,9,6,8,7,9,7,1,0,0,1
35,7,"Instruction: End every sentence with a 
question mark (?). What activities or 
actions are shown by the figures in 
Image1 and Image2?","Instruction: Start every sentence with 
the letter (B). Instruction: Include at 
least one odd number bigger than 5 in 
each of your responses. Instruction: 
Use the word 'per se' at least once in 
all future responses. Instruction: Only 
use responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: End every sentence with a 
question mark (?).",5,Visual Object Description,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,7,7,7,6,7,6,0.1666666667,4,5,7,6,7,6,9,6,0.1666666667,7,6,8,6,7,7,9,7,0.8333333333,0,0,1
35,8,"Instruction: Make all the following 
responses at least 5 sentences. What 
might be the cultural significance of 
the figures in Image1 and Image2?","Instruction: Start every sentence with 
the letter (B). Instruction: Include at 
least one odd number bigger than 5 in 
each of your responses. Instruction: 
Use the word 'per se' at least once in 
all future responses. Instruction: Only 
use responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: End every sentence with a 
question mark (?). Instruction: Make 
all the following responses at least 5 
sentences.",6,Knowledge-Based Reasoning',Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,6,7,7,7,7,8,7,0.2857142857,6,7,8,7,7,7,7,7,0.2857142857,5,6,7,7,6,7,8,7,0.7142857143,0,0,1
35,9,"Compare the emotional expressions of 
the figures in Image1 and Image2.","Instruction: Start every sentence with 
the letter (B). Instruction: Include at 
least one odd number bigger than 5 in 
each of your responses. Instruction: 
Use the word 'per se' at least once in 
all future responses. Instruction: Only 
use responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: End every sentence with a 
question mark (?). Instruction: Make 
all the following responses at least 5 
sentences.",6,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,7,8,9,8,8,8,10,8,0.2857142857,5,6,8,7,7,8,8,7,0.2857142857,6,7,8,8,7,7,9,7,0.8571428571,1,0,1
35,10,"Discuss any symbolic elements present 
in Image1 and Image2.","Instruction: Start every sentence with 
the letter (B). Instruction: Include at 
least one odd number bigger than 5 in 
each of your responses. Instruction: 
Use the word 'per se' at least once in 
all future responses. Instruction: Only 
use responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: End every sentence with a 
question mark (?). Instruction: Make 
all the following responses at least 5 
sentences.",6,Visual Comparative Analysis',Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,7,8,7,7,7,3,6,0.2857142857,6,7,8,8,7,7,7,7,0.2857142857,3,4,6,6,6,5,9,5,0.7142857143,0,0,0
